model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
PolyCoder-2.7B,C,InterpolationError.py,Interpolation,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,IPAddressFail.py,IPAddress,Fail,9.0,,,4.0,,0.026000000000000002,
PolyCoder-2.7B,C,IpUtilPartialSuccess.py,IpUtil,PartialSuccess,16.0,25.0,2.0,3.0,5.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,JobMarketplaceError.py,JobMarketplace,Error,16.0,,,7.0,,0.026000000000000002,
PolyCoder-2.7B,C,JSONProcessorError.py,JSONProcessor,Error,22.0,,2.0,4.0,,0.026000000000000002,
PolyCoder-2.7B,C,KappaCalculatorError.py,KappaCalculator,Error,29.0,21.0,10.0,12.0,6.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,LemmatizationError.py,Lemmatization,Error,117.0,,3.0,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,18.0,2.0,5.0,7.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,MahjongConnectFail.py,MahjongConnect,Fail,20.0,24.0,3.0,8.0,6.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,ManacherFail.py,Manacher,Fail,104.0,39.0,49.0,52.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,MetricsCalculator2Error.py,MetricsCalculator2,Error,19.0,10.0,6.0,5.0,2.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,MetricsCalculatorError.py,MetricsCalculator,Error,30.0,25.0,,6.0,5.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,MovieBookingSystemFail.py,MovieBookingSystem,Fail,11.0,10.0,,4.0,2.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,MovieTicketDBError.py,MovieTicketDB,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,MusicPlayerFail.py,MusicPlayer,Fail,29.0,,3.0,11.0,,0.026000000000000002,
PolyCoder-2.7B,C,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,20.0,,5.0,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,NLPDataProcessorPartialSuccess.py,NLPDataProcessor,PartialSuccess,13.0,,4.0,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,NumberConverterFail.py,NumberConverter,Fail,13.0,30.0,,6.0,6.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,NumberWordFormatterError.py,NumberWordFormatter,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,7.0,10.0,1.0,4.0,2.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,OrderFail.py,Order,Fail,17.0,,2.0,5.0,,0.026000000000000002,
PolyCoder-2.7B,C,PageUtilError.py,PageUtil,Error,27.0,5.0,,4.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,PDFHandlerError.py,PDFHandler,Error,17.0,,9.0,8.0,,0.026000000000000002,
PolyCoder-2.7B,C,PersonRequestFail.py,PersonRequest,Fail,22.0,26.0,6.0,7.0,7.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,PushBoxGameError.py,PushBoxGame,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,RegexUtilsError.py,RegexUtils,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,RPGCharacterError.py,RPGCharacter,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,ServerFail.py,Server,Fail,33.0,3.0,9.0,11.0,2.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,ShoppingCartError.py,ShoppingCart,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,SignInSystemFail.py,SignInSystem,Fail,21.0,2.0,4.0,8.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,SnakeError.py,Snake,Error,30.0,6.0,2.0,6.0,3.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,SplitSentenceFail.py,SplitSentence,Fail,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,SQLGeneratorError.py,SQLGenerator,Error,,,,,,0.026000000000000002,
PolyCoder-2.7B,C,SQLQueryBuilderError.py,SQLQueryBuilder,Error,9.0,20.0,,4.0,4.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,Statistics3Error.py,Statistics3,Error,16.0,35.0,,7.0,7.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,18.0,5.0,,8.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,12.0,,,5.0,,0.026000000000000002,
PolyCoder-2.7B,C,TextFileProcessorError.py,TextFileProcessor,Error,120.0,,1.0,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,ThermostatFail.py,Thermostat,Fail,26.0,,2.0,9.0,,0.026000000000000002,
PolyCoder-2.7B,C,TicTacToeFail.py,TicTacToe,Fail,17.0,2.0,3.0,6.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,TimeUtilsError.py,TimeUtils,Error,19.0,,,8.0,,0.026000000000000002,
PolyCoder-2.7B,C,TriCalculatorError.py,TriCalculator,Error,14.0,10.0,,6.0,2.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,TwentyFourPointGameError.py,TwentyFourPointGame,Error,17.0,5.0,2.0,7.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,URLHandlerFail.py,URLHandler,Fail,13.0,,,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,UrlPathError.py,UrlPath,Error,18.0,5.0,2.0,6.0,1.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,UserLoginDBFail.py,UserLoginDB,Fail,13.0,,,5.0,,0.026000000000000002,
PolyCoder-2.7B,C,VectorUtilError.py,VectorUtil,Error,16.0,20.0,1.0,5.0,4.0,0.026000000000000002,0.0
PolyCoder-2.7B,C,VendingMachineFail.py,VendingMachine,Fail,15.0,,,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,WarehouseFail.py,Warehouse,Fail,21.0,,3.0,9.0,,0.026000000000000002,
PolyCoder-2.7B,C,WeatherSystemFail.py,WeatherSystem,Fail,75.0,,8.0,13.0,,0.026000000000000002,
PolyCoder-2.7B,C,Words2NumbersError.py,Words2Numbers,Error,29.0,,8.0,9.0,,0.026000000000000002,
PolyCoder-2.7B,C,XMLProcessorError.py,XMLProcessor,Error,88.0,,1.0,6.0,,0.026000000000000002,
PolyCoder-2.7B,C,ZipFileProcessorError.py,ZipFileProcessor,Error,25.0,,6.0,10.0,,0.026000000000000002,
PolyCoder-2.7B,I,AccessGatewayFilterError.py,AccessGatewayFilter,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,AreaCalculatorFail.py,AreaCalculator,Fail,14.0,,,6.0,,0.013999999999999999,
PolyCoder-2.7B,I,ArgumentParserError.py,ArgumentParser,Error,30.0,5.0,8.0,10.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,ArrangementCalculatorError.py,ArrangementCalculator,Error,134.0,54.0,64.0,66.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,AssessmentSystemSuccess.py,AssessmentSystem,Success,21.0,,4.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,14.0,,4.0,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,AvgPartitionFail.py,AvgPartition,Fail,17.0,5.0,3.0,6.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,BalancedBracketsError.py,BalancedBrackets,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,BankAccountFail.py,BankAccount,Fail,24.0,11.0,5.0,10.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,BigNumCalculatorError.py,BigNumCalculator,Error,7.0,15.0,,3.0,3.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,BinaryDataProcessorError.py,BinaryDataProcessor,Error,12.0,,,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,BitStatusUtilError.py,BitStatusUtil,Error,16.0,20.0,4.0,8.0,4.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,BlackjackGameError.py,BlackjackGame,Error,29.0,5.0,8.0,10.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,BookManagementDBError.py,BookManagementDB,Error,22.0,,1.0,8.0,,0.013999999999999999,
PolyCoder-2.7B,I,BookManagementFail.py,BookManagement,Fail,20.0,,4.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,26.0,6.0,8.0,8.0,3.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,CalculatorError.py,Calculator,Error,33.0,,13.0,16.0,,0.013999999999999999,
PolyCoder-2.7B,I,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,CamelCaseMapError.py,CamelCaseMap,Error,17.0,5.0,,8.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,11.0,,1.0,4.0,,0.013999999999999999,
PolyCoder-2.7B,I,ChatFail.py,Chat,Fail,27.0,,6.0,11.0,,0.013999999999999999,
PolyCoder-2.7B,I,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,21.0,,2.0,8.0,,0.013999999999999999,
PolyCoder-2.7B,I,ClassroomFail.py,Classroom,Fail,26.0,,11.0,11.0,,0.013999999999999999,
PolyCoder-2.7B,I,CombinationCalculatorFail.py,CombinationCalculator,Fail,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,ComplexCalculatorError.py,ComplexCalculator,Error,12.0,20.0,,5.0,4.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,CookiesUtilError.py,CookiesUtil,Error,20.0,,3.0,7.0,,0.013999999999999999,
PolyCoder-2.7B,I,CSVProcessorError.py,CSVProcessor,Error,23.0,7.0,,4.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,CurrencyConverterFail.py,CurrencyConverter,Fail,43.0,,12.0,15.0,,0.013999999999999999,
PolyCoder-2.7B,I,DatabaseProcessorError.py,DatabaseProcessor,Error,13.0,,,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,DataStatistics2Fail.py,DataStatistics2,Fail,16.0,,,7.0,,0.013999999999999999,
PolyCoder-2.7B,I,DataStatistics4Error.py,DataStatistics4,Error,10.0,20.0,,4.0,4.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,DataStatisticsFail.py,DataStatistics,Fail,8.0,,,3.0,,0.013999999999999999,
PolyCoder-2.7B,I,DecryptionUtilsError.py,DecryptionUtils,Error,9.0,,,4.0,,0.013999999999999999,
PolyCoder-2.7B,I,DiscountStrategyError.py,DiscountStrategy,Error,31.0,30.0,5.0,11.0,6.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,DocFileHandlerError.py,DocFileHandler,Error,30.0,5.0,4.0,7.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,EightPuzzleError.py,EightPuzzle,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,EmailClientError.py,EmailClient,Error,35.0,,9.0,15.0,,0.013999999999999999,
PolyCoder-2.7B,I,EncryptionUtilsError.py,EncryptionUtils,Error,9.0,,,4.0,,0.013999999999999999,
PolyCoder-2.7B,I,ExcelProcessorError.py,ExcelProcessor,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,ExpressionCalculatorError.py,ExpressionCalculator,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,FitnessTrackerError.py,FitnessTracker,Error,17.0,9.0,,2.0,3.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,GomokuGameError.py,GomokuGame,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,HotelError.py,Hotel,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,HRManagementSystemError.py,HRManagementSystem,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,HtmlUtilFail.py,HtmlUtil,Fail,22.0,4.0,,4.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,ImageProcessorError.py,ImageProcessor,Error,24.0,,4.0,10.0,,0.013999999999999999,
PolyCoder-2.7B,I,InterpolationError.py,Interpolation,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,IPAddressFail.py,IPAddress,Fail,9.0,,,4.0,,0.013999999999999999,
PolyCoder-2.7B,I,IpUtilError.py,IpUtil,Error,20.0,30.0,3.0,3.0,6.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,JobMarketplaceError.py,JobMarketplace,Error,16.0,10.0,,7.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,JSONProcessorError.py,JSONProcessor,Error,18.0,,1.0,4.0,,0.013999999999999999,
PolyCoder-2.7B,I,KappaCalculatorFail.py,KappaCalculator,Fail,12.0,21.0,4.0,4.0,6.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,LemmatizationError.py,Lemmatization,Error,25.0,,8.0,8.0,,0.013999999999999999,
PolyCoder-2.7B,I,LongestWordSuccess.py,LongestWord,Success,16.0,2.0,4.0,6.0,1.0,0.013999999999999999,0.9875
PolyCoder-2.7B,I,MahjongConnectError.py,MahjongConnect,Error,28.0,4.0,12.0,14.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,ManacherError.py,Manacher,Error,12.0,,2.0,4.0,,0.013999999999999999,
PolyCoder-2.7B,I,MetricsCalculator2Error.py,MetricsCalculator2,Error,19.0,10.0,6.0,5.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,MetricsCalculatorFail.py,MetricsCalculator,Fail,31.0,,2.0,8.0,,0.013999999999999999,
PolyCoder-2.7B,I,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,MovieBookingSystemError.py,MovieBookingSystem,Error,17.0,,4.0,6.0,,0.013999999999999999,
PolyCoder-2.7B,I,MovieTicketDBError.py,MovieTicketDB,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,MusicPlayerSuccess.py,MusicPlayer,Success,47.0,,12.0,15.0,,0.013999999999999999,
PolyCoder-2.7B,I,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,61.0,113.0,1.0,2.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,NLPDataProcessorError.py,NLPDataProcessor,Error,12.0,,3.0,6.0,,0.013999999999999999,
PolyCoder-2.7B,I,NumberConverterFail.py,NumberConverter,Fail,13.0,30.0,,6.0,6.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,NumberWordFormatterError.py,NumberWordFormatter,Error,36.0,,10.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,5.0,5.0,,2.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,OrderError.py,Order,Error,24.0,,5.0,7.0,,0.013999999999999999,
PolyCoder-2.7B,I,PageUtilError.py,PageUtil,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,PDFHandlerError.py,PDFHandler,Error,17.0,,2.0,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,PersonRequestFail.py,PersonRequest,Fail,17.0,26.0,3.0,7.0,7.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,PushBoxGameError.py,PushBoxGame,Error,50.0,,9.0,8.0,,0.013999999999999999,
PolyCoder-2.7B,I,RegexUtilsError.py,RegexUtils,Error,26.0,,4.0,12.0,,0.013999999999999999,
PolyCoder-2.7B,I,RPGCharacterError.py,RPGCharacter,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,ServerError.py,Server,Error,25.0,,6.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,ShoppingCartFail.py,ShoppingCart,Fail,11.0,,,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,SignInSystemFail.py,SignInSystem,Fail,24.0,,6.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,SnakeFail.py,Snake,Fail,30.0,6.0,2.0,6.0,3.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,SplitSentenceFail.py,SplitSentence,Fail,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,SQLGeneratorError.py,SQLGenerator,Error,21.0,,3.0,10.0,,0.013999999999999999,
PolyCoder-2.7B,I,SQLQueryBuilderError.py,SQLQueryBuilder,Error,9.0,20.0,,4.0,4.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,Statistics3Error.py,Statistics3,Error,16.0,35.0,,7.0,7.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,21.0,,2.0,8.0,,0.013999999999999999,
PolyCoder-2.7B,I,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,12.0,,,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,TextFileProcessorError.py,TextFileProcessor,Error,80.0,,2.0,6.0,,0.013999999999999999,
PolyCoder-2.7B,I,ThermostatFail.py,Thermostat,Fail,33.0,,4.0,10.0,,0.013999999999999999,
PolyCoder-2.7B,I,TicTacToeFail.py,TicTacToe,Fail,18.0,2.0,4.0,8.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,TimeUtilsError.py,TimeUtils,Error,19.0,30.0,,8.0,6.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,TriCalculatorError.py,TriCalculator,Error,14.0,5.0,,6.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,19.0,5.0,7.0,10.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,URLHandlerError.py,URLHandler,Error,13.0,,,6.0,,0.013999999999999999,
PolyCoder-2.7B,I,UrlPathError.py,UrlPath,Error,87.0,48.0,53.0,30.0,2.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,UserLoginDBFail.py,UserLoginDB,Fail,15.0,,,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,VectorUtilError.py,VectorUtil,Error,15.0,20.0,1.0,5.0,4.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,VendingMachineFail.py,VendingMachine,Fail,24.0,,3.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,WarehouseFail.py,Warehouse,Fail,34.0,5.0,12.0,13.0,1.0,0.013999999999999999,0.0
PolyCoder-2.7B,I,WeatherSystemError.py,WeatherSystem,Error,,,,,,0.013999999999999999,
PolyCoder-2.7B,I,Words2NumbersError.py,Words2Numbers,Error,29.0,,8.0,9.0,,0.013999999999999999,
PolyCoder-2.7B,I,XMLProcessorError.py,XMLProcessor,Error,22.0,,,5.0,,0.013999999999999999,
PolyCoder-2.7B,I,ZipFileProcessorError.py,ZipFileProcessor,Error,37.0,,5.0,6.0,,0.013999999999999999,
santacoder-1.1B,H,AccessGatewayFilterError.py,AccessGatewayFilter,Error,,,,,,0.01,
santacoder-1.1B,H,AreaCalculatorError.py,AreaCalculator,Error,9.0,,,6.0,,0.01,
santacoder-1.1B,H,ArgumentParserError.py,ArgumentParser,Error,,,,,,0.01,
santacoder-1.1B,H,ArrangementCalculatorError.py,ArrangementCalculator,Error,,,,,,0.01,
santacoder-1.1B,H,AssessmentSystemError.py,AssessmentSystem,Error,,,,,,0.01,
santacoder-1.1B,H,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,5.0,,,3.0,,0.01,
santacoder-1.1B,H,AvgPartitionError.py,AvgPartition,Error,15.0,5.0,1.0,5.0,1.0,0.01,0.0
santacoder-1.1B,H,BalancedBracketsFail.py,BalancedBrackets,Fail,22.0,10.0,10.0,8.0,1.0,0.01,0.0
santacoder-1.1B,H,BankAccountError.py,BankAccount,Error,27.0,,1.0,10.0,,0.01,
santacoder-1.1B,H,BigNumCalculatorError.py,BigNumCalculator,Error,9.0,,,4.0,,0.01,
santacoder-1.1B,H,BinaryDataProcessorError.py,BinaryDataProcessor,Error,,,,,,0.01,
santacoder-1.1B,H,BitStatusUtilError.py,BitStatusUtil,Error,,,,,,0.01,
santacoder-1.1B,H,BlackjackGameError.py,BlackjackGame,Error,,,,,,0.01,
santacoder-1.1B,H,BookManagementDBError.py,BookManagementDB,Error,13.0,,,8.0,,0.01,
santacoder-1.1B,H,BookManagementFail.py,BookManagement,Fail,8.0,,,6.0,,0.01,
santacoder-1.1B,H,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,12.0,6.0,1.0,7.0,3.0,0.01,0.0
santacoder-1.1B,H,CalculatorFail.py,Calculator,Fail,16.0,,1.0,6.0,,0.01,
santacoder-1.1B,H,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.01,
santacoder-1.1B,H,CamelCaseMapError.py,CamelCaseMap,Error,,,,,,0.01,
santacoder-1.1B,H,ChandrasekharSieveError.py,ChandrasekharSieve,Error,,,,,,0.01,
santacoder-1.1B,H,ChatError.py,Chat,Error,,,,,,0.01,
santacoder-1.1B,H,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,,,,,,0.01,
santacoder-1.1B,H,ClassroomError.py,Classroom,Error,,,,,,0.01,
santacoder-1.1B,H,CombinationCalculatorError.py,CombinationCalculator,Error,,,,,,0.01,
santacoder-1.1B,H,ComplexCalculatorFail.py,ComplexCalculator,Fail,11.0,5.0,,5.0,1.0,0.01,0.0
santacoder-1.1B,H,CookiesUtilError.py,CookiesUtil,Error,31.0,,1.0,14.0,,0.01,
santacoder-1.1B,H,CSVProcessorError.py,CSVProcessor,Error,15.0,13.0,1.0,6.0,3.0,0.01,0.0
santacoder-1.1B,H,CurrencyConverterError.py,CurrencyConverter,Error,15.0,,,5.0,,0.01,
santacoder-1.1B,H,DatabaseProcessorFail.py,DatabaseProcessor,Fail,66.0,10.0,1.0,14.0,1.0,0.01,0.0
santacoder-1.1B,H,DataStatistics2Fail.py,DataStatistics2,Fail,10.0,,,7.0,,0.01,
santacoder-1.1B,H,DataStatistics4Error.py,DataStatistics4,Error,,,,,,0.01,
santacoder-1.1B,H,DataStatisticsError.py,DataStatistics,Error,,,,,,0.01,
santacoder-1.1B,H,DecryptionUtilsFail.py,DecryptionUtils,Fail,6.0,,,4.0,,0.01,
santacoder-1.1B,H,DiscountStrategyError.py,DiscountStrategy,Error,,,,,,0.01,
santacoder-1.1B,H,DocFileHandlerError.py,DocFileHandler,Error,68.0,5.0,4.0,16.0,1.0,0.01,0.0
santacoder-1.1B,H,EightPuzzleError.py,EightPuzzle,Error,11.0,,1.0,6.0,,0.01,
santacoder-1.1B,H,EmailClientError.py,EmailClient,Error,12.0,,,7.0,,0.01,
santacoder-1.1B,H,EncryptionUtilsFail.py,EncryptionUtils,Fail,6.0,,,4.0,,0.01,
santacoder-1.1B,H,ExcelProcessorError.py,ExcelProcessor,Error,8.0,7.0,,5.0,2.0,0.01,0.0
santacoder-1.1B,H,ExpressionCalculatorError.py,ExpressionCalculator,Error,,,,,,0.01,
santacoder-1.1B,H,FitnessTrackerFail.py,FitnessTracker,Fail,14.0,7.0,,5.0,2.0,0.01,0.0
santacoder-1.1B,H,GomokuGameError.py,GomokuGame,Error,,,,,,0.01,
santacoder-1.1B,H,HotelSuccess.py,Hotel,Success,31.0,18.0,1.0,7.0,1.0,0.01,0.9419354838709677
santacoder-1.1B,H,HRManagementSystemError.py,HRManagementSystem,Error,,,,,,0.01,
santacoder-1.1B,H,HtmlUtilError.py,HtmlUtil,Error,,,,,,0.01,
santacoder-1.1B,H,ImageProcessorError.py,ImageProcessor,Error,,,,,,0.01,
santacoder-1.1B,H,InterpolationError.py,Interpolation,Error,,,,,,0.01,
santacoder-1.1B,H,IPAddressError.py,IPAddress,Error,,,,,,0.01,
santacoder-1.1B,H,IpUtilError.py,IpUtil,Error,,,,,,0.01,
santacoder-1.1B,H,JobMarketplaceError.py,JobMarketplace,Error,11.0,,,8.0,,0.01,
santacoder-1.1B,H,JSONProcessorError.py,JSONProcessor,Error,,,,,,0.01,
santacoder-1.1B,H,KappaCalculatorFail.py,KappaCalculator,Fail,8.0,8.0,,3.0,4.0,0.01,0.0
santacoder-1.1B,H,LemmatizationError.py,Lemmatization,Error,,,,,,0.01,
santacoder-1.1B,H,LongestWordFail.py,LongestWord,Fail,127.0,,,3.0,,0.01,
santacoder-1.1B,H,MahjongConnectError.py,MahjongConnect,Error,,,,,,0.01,
santacoder-1.1B,H,ManacherFail.py,Manacher,Fail,9.0,,1.0,5.0,,0.01,
santacoder-1.1B,H,MetricsCalculator2Error.py,MetricsCalculator2,Error,,,,,,0.01,
santacoder-1.1B,H,MetricsCalculatorFail.py,MetricsCalculator,Fail,16.0,,,7.0,,0.01,
santacoder-1.1B,H,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.01,
santacoder-1.1B,H,MovieBookingSystemError.py,MovieBookingSystem,Error,,,,,,0.01,
santacoder-1.1B,H,MovieTicketDBError.py,MovieTicketDB,Error,12.0,,,6.0,,0.01,
santacoder-1.1B,H,MusicPlayerSuccess.py,MusicPlayer,Success,13.0,,,9.0,,0.01,
santacoder-1.1B,H,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,,,,,,0.01,
santacoder-1.1B,H,NLPDataProcessorFail.py,NLPDataProcessor,Fail,4.0,,,3.0,,0.01,
santacoder-1.1B,H,NumberConverterFail.py,NumberConverter,Fail,13.0,,,6.0,,0.01,
santacoder-1.1B,H,NumberWordFormatterError.py,NumberWordFormatter,Error,,,,,,0.01,
santacoder-1.1B,H,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,34.0,5.0,9.0,58.0,1.0,0.01,0.0
santacoder-1.1B,H,OrderFail.py,Order,Fail,,,,,,0.01,
santacoder-1.1B,H,PageUtilFail.py,PageUtil,Fail,9.0,,,4.0,,0.01,
santacoder-1.1B,H,PDFHandlerError.py,PDFHandler,Error,,,,,,0.01,
santacoder-1.1B,H,PersonRequestPartialSuccess.py,PersonRequest,PartialSuccess,8.0,11.0,,4.0,4.0,0.01,0.0
santacoder-1.1B,H,PushBoxGameFail.py,PushBoxGame,Fail,62.0,,16.0,15.0,,0.01,
santacoder-1.1B,H,RegexUtilsError.py,RegexUtils,Error,,,,,,0.01,
santacoder-1.1B,H,RPGCharacterError.py,RPGCharacter,Error,63.0,,1.0,17.0,,0.01,
santacoder-1.1B,H,ServerError.py,Server,Error,,,,,,0.01,
santacoder-1.1B,H,ShoppingCartFail.py,ShoppingCart,Fail,8.0,,,6.0,,0.01,
santacoder-1.1B,H,SignInSystemError.py,SignInSystem,Error,94.0,12.0,,13.0,6.0,0.01,0.0
santacoder-1.1B,H,SnakeError.py,Snake,Error,,,,,,0.01,
santacoder-1.1B,H,SplitSentenceFail.py,SplitSentence,Fail,,,,,,0.01,
santacoder-1.1B,H,SQLGeneratorError.py,SQLGenerator,Error,,,,,,0.01,
santacoder-1.1B,H,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,9.0,,,4.0,,0.01,
santacoder-1.1B,H,Statistics3Error.py,Statistics3,Error,,,,,,0.01,
santacoder-1.1B,H,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,,,,,,0.01,
santacoder-1.1B,H,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,20.0,,1.0,6.0,,0.01,
santacoder-1.1B,H,TextFileProcessorError.py,TextFileProcessor,Error,19.0,,1.0,7.0,,0.01,
santacoder-1.1B,H,ThermostatError.py,Thermostat,Error,,,,,,0.01,
